Dist_Code,Year,State_Code,State_Name,Dist_Name,NITROGEN_KHARIF,Nitro_Rabi,PHOSPHATE_KHARIF,PHOSPHATE_RABI,POTASH_KHARIF,POTASH_RABI,TOTAL_KHARIF,TOTAL_RABI
196,2007,12,Uttar Pradesh,Agra,17139,41531,6102,14810,2194,3350,25436,59691
196,2008,12,Uttar Pradesh,Agra,18448,42626,8228,14331,3307,4246,29983,61202
196,2009,12,Uttar Pradesh,Agra,18337,43236,9106,16999,2033,8229,29476,68464
196,2010,12,Uttar Pradesh,Agra,34378,44034,13457,17945,4551,4951,52385,66931
196,2011,12,Uttar Pradesh,Agra,25162,40378,18249,15422,1455,1526,44865,57326
196,2012,12,Uttar Pradesh,Agra,25137,39219,20048,13977,2699,1011,47884,54206
196,2013,12,Uttar Pradesh,Agra,24175,33477,4417,10663,683,1372,29275,45511
196,2014,12,Uttar Pradesh,Agra,24296,37368,6423,11471,1155,2529,31875,51368
196,2015,12,Uttar Pradesh,Agra,27329,29013,10118,11013,1516,2419,38963,42445
197,2005,12,Uttar Pradesh,Mainpuri,14412,34948,3108,18963,558,2053,18078,55965
197,2006,12,Uttar Pradesh,Mainpuri,15627,39984,4684,17069,581,1442,20892,58495
197,2007,12,Uttar Pradesh,Mainpuri,19841,43607,6760,15706,1337,2057,27937,61370
197,2008,12,Uttar Pradesh,Mainpuri,21356,44803,9114,15199,2015,2606,32485,62609
197,2009,12,Uttar Pradesh,Mainpuri,21227,45445,10086,18027,1240,5052,32552,68523
197,2010,12,Uttar Pradesh,Mainpuri,32292,42886,14136,13136,2341,3081,48769,59102
197,2011,12,Uttar Pradesh,Mainpuri,29464,36837,14540,12761,1476,1317,45481,50915
197,2012,12,Uttar Pradesh,Mainpuri,22503,37130,13328,13233,961,957,36792,51321
197,2013,12,Uttar Pradesh,Mainpuri,23070,31694,4214,10095,653,1299,27937,43089
197,2014,12,Uttar Pradesh,Mainpuri,23186,35379,6130,10860,1103,2394,30418,48633
197,2015,12,Uttar Pradesh,Mainpuri,26079,27469,9657,10427,1448,2290,37183,40186
198,2005,12,Uttar Pradesh,Etah,10843,29512,2572,13670,405,1830,13820,45012
198,2006,12,Uttar Pradesh,Etah,11613,33764,3863,12304,506,1285,15982,47353
198,2007,12,Uttar Pradesh,Etah,19151,43345,3319,13504,654,940,23124,57789
198,2008,12,Uttar Pradesh,Etah,20613,43507,4475,13068,986,1191,26074,57766
198,2009,12,Uttar Pradesh,Etah,20489,44130,4952,15500,606,2308,26047,61937
198,2010,12,Uttar Pradesh,Etah,29691,39543,12173,12195,3229,2686,45093,54424
198,2011,12,Uttar Pradesh,Etah,26368,42192,11102,14137,716,1804,38186,58133
198,2012,12,Uttar Pradesh,Etah,22117,37919,10470,13514,1185,977,33772,52410
198,2013,12,Uttar Pradesh,Etah,46375,32369,8472,10309,1312,1327,56159,44005
198,2014,12,Uttar Pradesh,Etah,46607,36132,12321,11091,2216,2445,61143,49668
198,2015,12,Uttar Pradesh,Etah,52423,28053,19411,10648,2909,2339,74743,41040
199,2005,12,Uttar Pradesh,Bareilly,33490,30120,3399,18254,2090,8034,38979,56408
199,2006,12,Uttar Pradesh,Bareilly,36254,34460,4606,16430,2104,5641,42964,56531
199,2007,12,Uttar Pradesh,Bareilly,31091,39402,3414,15602,1850,1639,36355,56643
199,2008,12,Uttar Pradesh,Bareilly,33466,40483,4603,15098,2788,2076,40857,57657
199,2009,12,Uttar Pradesh,Bareilly,33264,41062,5094,17908,1714,4025,40072,62995
199,2010,12,Uttar Pradesh,Bareilly,32454,39599,9540,9298,3655,2414,45649,51311
199,2011,12,Uttar Pradesh,Bareilly,41863,36315,10816,6858,1326,607,54005,43780
199,2012,12,Uttar Pradesh,Bareilly,48008,41404,8913,14756,1567,1067,58488,57227
199,2013,12,Uttar Pradesh,Bareilly,29325,35343,5357,11257,829,1448,35511,48048
199,2014,12,Uttar Pradesh,Bareilly,29472,39451,7791,12110,1402,2670,38665,54231
199,2015,12,Uttar Pradesh,Bareilly,33150,30631,12275,11627,1840,2553,47264,44811
200,2005,12,Uttar Pradesh,Budaun,24536,36705,3195,14705,377,2476,28108,53886
200,2006,12,Uttar Pradesh,Budaun,26662,41994,4602,13236,407,1738,31671,56968
200,2007,12,Uttar Pradesh,Budaun,27903,34587,3836,5491,792,941,32531,41019
200,2008,12,Uttar Pradesh,Budaun,30034,35536,5172,5314,1193,1192,36399,42042
200,2009,12,Uttar Pradesh,Budaun,29853,36045,5723,6303,734,2310,36310,44658
200,2010,12,Uttar Pradesh,Budaun,29112,37210,5744,7548,761,1903,35617,46661
200,2011,12,Uttar Pradesh,Budaun,33047,34815,11707,8922,7252,1406,52006,45143
200,2012,12,Uttar Pradesh,Budaun,35008,53887,7261,19204,1469,1389,43739,74480
200,2013,12,Uttar Pradesh,Budaun,39655,45999,7245,14651,1122,1885,48021,62535
200,2014,12,Uttar Pradesh,Budaun,39853,51346,10536,15762,1895,3475,52285,70582
200,2015,12,Uttar Pradesh,Budaun,44827,39866,16598,15132,2487,3324,63912,58321
201,2005,12,Uttar Pradesh,Moradabad,63523,58032,6744,17869,2413,11478,72680,87379
201,2006,12,Uttar Pradesh,Moradabad,67904,66394,8374,16085,2784,8059,79062,90538
201,2007,12,Uttar Pradesh,Moradabad,57484,72489,4971,16111,2150,4822,64605,93422
201,2008,12,Uttar Pradesh,Moradabad,61874,74478,6704,15591,3239,6109,71817,96178
201,2009,12,Uttar Pradesh,Moradabad,61501,75543,7418,18493,1991,11841,70910,105877
201,2010,12,Uttar Pradesh,Moradabad,68322,72680,13754,16087,6449,4009,88525,92776
201,2011,12,Uttar Pradesh,Moradabad,68643,56217,15817,11603,3025,691,87485,68511
201,2012,12,Uttar Pradesh,Moradabad,61973,61654,11163,21972,2557,1589,75692,85215
201,2013,12,Uttar Pradesh,Moradabad,40257,52629,7354,16763,1138,2157,48750,71549
201,2014,12,Uttar Pradesh,Moradabad,40458,58746,10695,18033,1925,3975,53078,80754
201,2015,12,Uttar Pradesh,Moradabad,45508,45611,16851,17314,2526,3803,64883,66727
202,2005,12,Uttar Pradesh,Shahjahanpur,35731,41462,6301,21764,3821,5507,45853,68733
202,2006,12,Uttar Pradesh,Shahjahanpur,38914,47436,9101,19590,3442,3867,51457,70893
202,2007,12,Uttar Pradesh,Shahjahanpur,42536,44812,19291,9386,8390,1893,70217,56091
202,2008,12,Uttar Pradesh,Shahjahanpur,45784,46042,26010,9083,12642,2399,84436,57524
202,2009,12,Uttar Pradesh,Shahjahanpur,45508,46700,28784,10773,7773,4650,82065,62123
202,2010,12,Uttar Pradesh,Shahjahanpur,37700,46285,9272,10863,3418,2762,50390,59910
202,2011,12,Uttar Pradesh,Shahjahanpur,54669,46475,8574,10428,1378,2024,64621,58927
202,2012,12,Uttar Pradesh,Shahjahanpur,44839,45208,9309,16111,1850,1165,55998,62484
202,2013,12,Uttar Pradesh,Shahjahanpur,33648,38591,6147,12291,951,1581,40746,52463
202,2014,12,Uttar Pradesh,Shahjahanpur,33816,43076,8940,13223,1608,2915,44364,59214
202,2015,12,Uttar Pradesh,Shahjahanpur,38036,33445,14084,12695,2111,2788,54231,48929
203,2005,12,Uttar Pradesh,Pilibhit,27039,24528,4796,11471,4340,7015,36175,43014
203,2006,12,Uttar Pradesh,Pilibhit,29107,28062,6084,10325,3967,4925,39158,43312
203,2007,12,Uttar Pradesh,Pilibhit,29233,30598,9928,8168,4482,1953,43643,40719
203,2008,12,Uttar Pradesh,Pilibhit,31466,31438,13387,7904,6753,2475,51606,41817
203,2009,12,Uttar Pradesh,Pilibhit,31276,31888,14814,9375,4152,4797,50242,46060
203,2010,12,Uttar Pradesh,Pilibhit,24470,27869,7000,7966,4937,3215,36407,39050
203,2011,12,Uttar Pradesh,Pilibhit,38153,30091,8600,7293,2006,1322,48759,38706
203,2012,12,Uttar Pradesh,Pilibhit,33519,30703,8127,10942,3215,791,44861,42436
203,2013,12,Uttar Pradesh,Pilibhit,22705,26209,4148,8348,642,1074,27495,35631
203,2014,12,Uttar Pradesh,Pilibhit,22818,29255,6032,8980,1085,1980,29935,40215
203,2015,12,Uttar Pradesh,Pilibhit,25666,22714,9503,8622,1424,1894,36593,33230
204,2005,12,Uttar Pradesh,Rampur,23778,14391,3109,7351,1496,4894,28383,26636
204,2006,12,Uttar Pradesh,Rampur,25582,16464,4030,6617,1758,3436,31370,26517
204,2007,12,Uttar Pradesh,Rampur,17329,19459,1202,4776,1059,1834,19590,26069
204,2008,12,Uttar Pradesh,Rampur,18652,19993,1620,4622,1595,2324,21867,26939
204,2009,12,Uttar Pradesh,Rampur,18540,20279,1793,5482,981,4504,21313,30265
204,2010,12,Uttar Pradesh,Rampur,14202,15077,2942,5017,1145,1904,18289,21998
204,2011,12,Uttar Pradesh,Rampur,15481,16850,4202,2296,1441,318,21124,19464
204,2012,12,Uttar Pradesh,Rampur,19274,26541,3332,9459,1236,684,23842,36684
204,2013,12,Uttar Pradesh,Rampur,18367,22656,3355,7216,519,928,22241,30800
204,2014,12,Uttar Pradesh,Rampur,18459,25289,4880,7763,878,1711,24217,34763
204,2015,12,Uttar Pradesh,Rampur,20763,19635,7688,7453,1152,1637,29603,28725
205,2005,12,Uttar Pradesh,Bijnor,31883,22464,1829,7464,171,1130,33883,31058
205,2006,12,Uttar Pradesh,Bijnor,34645,25700,2659,6719,264,793,37568,33212
205,2007,12,Uttar Pradesh,Bijnor,36728,29530,4595,7747,915,1006,42238,38283
205,2008,12,Uttar Pradesh,Bijnor,39533,30340,6195,7496,1378,1275,47106,39111
205,2009,12,Uttar Pradesh,Bijnor,39295,30774,6856,8892,848,2471,46998,42137
205,2010,12,Uttar Pradesh,Bijnor,19514,22461,6103,7286,592,1209,26209,30956
205,2011,12,Uttar Pradesh,Bijnor,41291,24346,5508,7234,572,959,47371,32539
205,2012,12,Uttar Pradesh,Bijnor,46730,45414,7687,16185,867,1170,55284,62769
205,2013,12,Uttar Pradesh,Bijnor,29081,38766,5313,12347,822,1588,35216,52701
205,2014,12,Uttar Pradesh,Bijnor,29226,43272,7726,13283,1390,2928,38342,59483
205,2015,12,Uttar Pradesh,Bijnor,32874,33597,12172,12753,1824,2801,46870,49151
206,2005,12,Uttar Pradesh,Farrukhabad,20376,39265,8183,20536,2366,5399,30925,65200
206,2006,12,Uttar Pradesh,Farrukhabad,21672,44922,11026,18484,2354,3790,35052,67196
206,2007,12,Uttar Pradesh,Farrukhabad,23441,50816,11302,9928,4497,3403,39240,64147
206,2008,12,Uttar Pradesh,Farrukhabad,25231,52211,15239,9607,6777,4311,47247,66129
206,2009,12,Uttar Pradesh,Farrukhabad,25080,52957,16864,11396,4166,8356,46110,72709
206,2010,12,Uttar Pradesh,Farrukhabad,31424,51642,14082,13648,4189,6326,49695,71616
206,2011,12,Uttar Pradesh,Farrukhabad,29307,50596,17591,12940,3151,3672,50049,67208
206,2012,12,Uttar Pradesh,Farrukhabad,31654,32041,19028,11419,6014,825,56696,44285
206,2013,12,Uttar Pradesh,Farrukhabad,19403,27350,3545,8711,548,1121,23496,37182
206,2014,12,Uttar Pradesh,Farrukhabad,19499,30530,5155,9372,928,2066,25581,41968
206,2015,12,Uttar Pradesh,Farrukhabad,21932,23704,8121,8997,1218,1976,31271,34677
207,2005,12,Uttar Pradesh,Etawah,13384,19322,2351,8008,256,774,15991,28104
207,2006,12,Uttar Pradesh,Etawah,14474,22106,3470,7209,312,544,18256,29859
207,2007,12,Uttar Pradesh,Etawah,15077,26352,3245,11709,819,1929,19141,39990
207,2008,12,Uttar Pradesh,Etawah,16228,27076,4376,11331,1235,2445,21839,40852
207,2009,12,Uttar Pradesh,Etawah,16131,27463,4841,13440,760,4738,21732,45641
207,2010,12,Uttar Pradesh,Etawah,15919,28416,12123,11671,1172,2195,29214,42282
207,2011,12,Uttar Pradesh,Etawah,20807,30105,10782,13975,1545,1925,33134,46005
207,2012,12,Uttar Pradesh,Etawah,22894,31620,11109,11269,1266,815,35269,43704
207,2013,12,Uttar Pradesh,Etawah,21725,26991,3969,8597,614,1106,26308,36694
207,2014,12,Uttar Pradesh,Etawah,21833,30129,5772,9249,1039,2039,28644,41415
207,2015,12,Uttar Pradesh,Etawah,24558,23392,9093,8879,1363,1950,35015,34222
208,2005,12,Uttar Pradesh,Kanpur,19920,36798,5190,17563,1013,2108,26123,56469
208,2006,12,Uttar Pradesh,Kanpur,20087,42099,7646,15810,1516,1480,29249,59389
208,2007,12,Uttar Pradesh,Kanpur,33055,60184,7375,21109,1813,2644,42243,83937
208,2008,12,Uttar Pradesh,Kanpur,35580,61836,9944,20427,2732,3350,48256,85613
208,2009,12,Uttar Pradesh,Kanpur,35365,62720,11004,24228,1680,6493,48049,93441
